379.79,20.542, 3.255
380.54,20.438, 1.011
381.29,20.109, 0.81
382.04,20.031, -0.828
382.79,20.055, 0.264
383.54,20.179, 0.045
384.29,20.236, 0.972
385.04,20.144, 0.965
385.79,20.207, -0.146
386.54,20.172, -1.444
387.29,19.933, 0.209
388.04,19.977, -0.222
388.79,19.85, -1.24
389.54,19.751, -1.155
390.29,19.878, 0.138
391.04,19.923, 0.317
391.79,19.947, 0.176
392.54,19.818, 0.103
393.29,19.6, 0.031
394.04,19.774, 0.459
394.79,19.89, 0.452
395.54,19.843, 0.193
396.29,19.852, -0.207
397.04,19.847, -0.311
397.78,19.753, -0.35
398.53,19.773, 0.339
399.28,19.861, 0.949
400.03,19.951, 0.703
400.78,20.003, 0.62
401.53,19.962, 0.38
402.28,19.889, -0.213
403.03,19.917, -0.331
403.77,19.803, 0.451
404.52,19.716, 0.453
405.27,19.879, -0.33
406.02,19.954, 0.153
406.77,19.816, 0.614
407.52,19.796, 0.333
408.26,19.786, 0.128
409.01,19.705, 0.069
409.76,19.651, -0.108
410.51,19.648, -0.18
411.25,19.668, -0.025
412,19.65, 0.036
412.75,19.546, -0.25
413.5,19.493, -0.344
414.24,19.54, -0.409
414.99,19.616, -0.302
415.74,19.663, 0.348
416.49,19.705, 0.691
417.23,19.721, 0.425
417.98,19.752, -0.04
418.73,19.733, -0.193
419.47,19.68, -0.07
420.22,19.658, 0.282
420.97,19.631, 0.375
421.71,19.626, 0.204
422.46,19.659, 0.151
423.21,19.729, 0.134
423.95,19.723, 0.044
424.7,19.694, -0.05
425.45,19.712, -0.011
426.19,19.689, 0.053
426.94,19.658, -0.074
427.69,19.674, -0.24
428.43,19.725, -0.103
429.18,19.809, 0.138
429.92,19.842, 0.163
430.67,19.794, 0.061
431.41,19.774, -0.022
432.16,19.768, 0.082
432.91,19.714, 0.195
433.65,19.696, 0.171
434.4,19.701, 0.234
435.14,19.67, 0.241
435.89,19.614, 0.118
436.63,19.58, 0.071
437.38,19.633, 0.037
438.12,19.713, 0.052
438.87,19.714, 0.173
439.61,19.708, 0.217
440.36,19.736, 0.136
441.1,19.748, 0.153
441.85,19.718, 0.11
442.59,19.706, 0.141
443.34,19.719, 0.135
444.08,19.766, 0.089
444.82,19.779, 0.039
445.57,19.744, 0.106
446.31,19.718, 0.17
447.06,19.74, 0.192
447.8,19.758, 0.151
448.54,19.79, 0.045
449.29,19.789, 0.084
450.03,19.779, 0.209
450.78,19.777, 0.205
451.52,19.81, 0.061
452.26,19.808, -0.061
453.01,19.822, -0.034
453.75,19.824, 0.019
454.49,19.838, 0.092
455.24,19.84, 0.038
455.98,19.853, -0.042
456.72,19.855, -0.026
457.47,19.848, 0.042
458.21,19.811, 0.066
458.95,19.806, 0.033
459.7,19.807, -0.056
460.44,19.817, -0.128
461.18,19.807, -0.035
461.92,19.81, 0.091
462.67,19.81, 0.083
463.41,19.831, 0.059
464.15,19.835, 0.075
464.89,19.822, 0.031
465.64,19.811, 0.022
466.38,19.807, 0.023
467.12,19.794, 0.06
467.86,19.81, 0.05
468.6,19.836, 0.059
469.35,19.861, 0.118
470.09,19.849, 0.123
470.83,19.839, 0.068
471.57,19.832, 0.031
472.31,19.835, 0.085
473.05,19.836, 0.081
473.8,19.818, 0.002
474.54,19.811, -0.016
475.28,19.798, -0.039
476.02,19.803, -0.023
476.76,19.838, 0.019
477.5,19.844, 0.048
478.24,19.836, 0.031
478.98,19.799, 0.006
479.72,19.799, 0.022
480.47,19.786, 0.04
481.21,19.8, 0.039
481.95,19.813, 0.021
482.69,19.832, 0.021
483.43,19.841, 0.062
484.17,19.868, 0.068
484.91,19.861, 0.023
485.65,19.86, -0.01
486.39,19.857, 0.008
487.13,19.877, 0.01
487.87,19.899, -0.001
488.61,19.89, 0.032
489.35,19.862, 0.068
490.09,19.849, 0.028
490.83,19.887, 0.026
491.57,19.905, -0.01
492.31,19.934, 0.005
493.05,19.944, -0.085
493.79,19.943, -0.017
494.53,19.929, 0.029
495.26,19.905, 0.159
496,19.959, 0.188
496.74,19.979, 0.128
497.48,19.993, 0.008
498.22,19.957, -0.06
498.96,19.961, -0.001
499.7,19.999, 0.001
500.44,20.02, 0.001
501.18,20.006, 0.024
501.91,19.987, 0.171
502.65,19.977, 0.242
503.39,20.004, 0.23
504.13,19.998, 0.115
504.87,20.01, 0.088
505.61,19.967, 0.097
506.34,19.974, 0.112
507.08,19.956, 0.005
507.82,19.996, -0.064
508.56,20.042, -0.043
509.3,20.072, 0.063
510.03,20.068, 0.041
510.77,20.004, -0.051
511.51,20.023, -0.108
512.25,20.004, -0.11
512.98,20.018, 0.054
513.72,19.959, 0.144
514.46,19.978, 0.091
515.2,20.035, -0.134
515.93,20.053, -0.213
516.67,20.08, -0.144
517.41,20.053, -0.094
518.15,20.11, -0.036
518.88,20.107, 0.095
519.62,20.102, 0.201
520.36,20.089, 0.118
521.09,20.076, 0.038
521.83,20.056, -0.025
522.57,20.074, 0.073
523.3,20.08, 0.128
524.04,20.125, 0.128
524.77,20.105, 0.06
525.51,20.103, 0.019
526.25,20.095, 0.12
526.98,20.108, 0.074
527.72,20.142, 0.055
528.45,20.164, -0.104
529.19,20.176, -0.125
529.93,20.176, -0.088
530.66,20.157, 0.028
531.4,20.153, 0.028
532.13,20.203, -0.103
532.87,20.219, -0.158
533.6,20.226, -0.106
534.34,20.149, -0.007
535.07,20.141, -0.016
535.81,20.164, 0.035
536.54,20.205, 0.036
537.28,20.203, -0.009
538.01,20.161, -0.089
538.75,20.153, -0.154
539.48,20.143, -0.097
540.22,20.209, -0.084
540.95,20.188, -0.021
541.69,20.246, 0.034
542.42,20.223, 0.091
543.16,20.244, 0.109
543.89,20.223, 0.15
544.63,20.215, 0.065
545.36,20.202, -0.012
546.09,20.198, -0.164
546.83,20.22, -0.114
547.56,20.22, -0.087
548.3,20.236, 0.081
549.03,20.245, -0.048
549.76,20.27, -0.063
550.5,20.302, -0.064
551.23,20.331, -0.061
551.96,20.349, -0.036
552.7,20.372, -0.099
553.43,20.341, -0.126
554.16,20.362, -0.001
554.9,20.395, 0.004
555.63,20.412, 0.016
556.36,20.389, -0.001
557.1,20.327, -0.004
557.83,20.336, 0.121
558.56,20.323, 0.187
559.3,20.326, 0.216
560.03,20.316, 0.191
560.76,20.33, 0.111
561.49,20.375, 0.027
562.23,20.415, 0.047
562.96,20.447, 0.054
563.69,20.479, 0.124
564.42,20.464, 0.141
565.15,20.456, 0.062
565.89,20.458, 0.021
566.62,20.495, -0.052
567.35,20.541, -0.064
568.08,20.564, -0.153
568.81,20.56, -0.181
569.55,20.539, -0.199
570.28,20.519, -0.084
571.01,20.491, 0.005
571.74,20.509, 0.061
572.47,20.53, 0.035
573.2,20.556, 0.029
573.94,20.562, -0.017
574.67,20.562, 0.042
575.4,20.557, 0.067
576.13,20.548, 0.125
576.86,20.561, 0.098
577.59,20.569, 0.006
578.32,20.586, -0.082
579.05,20.607, -0.099
579.78,20.609, -0.052
580.51,20.599, 0.007
581.24,20.598, 0.056
581.97,20.623, 0.085
582.7,20.651, 0.114
583.43,20.683, 0.13
584.17,20.693, 0.094
584.9,20.67, 0.025
585.63,20.629, 0.051
586.36,20.591, 0.073
587.09,20.554, 0.068
587.82,20.534, 0.054
588.54,20.548, -0.036
589.27,20.579, -0.056
590,20.599, 0.022
590.73,20.582, 0.095
591.46,20.572, 0.181
592.19,20.553, 0.216
592.92,20.518, 0.108
593.65,20.524, 0.051
594.38,20.539, 0.04
595.11,20.531, -0.025
595.84,20.538, 0.027
596.57,20.562, 0.086
597.3,20.547, 0.075
598.03,20.548, 0.08
598.75,20.553, 0.073
599.48,20.528, 0.077
600.21,20.53, 0.121
600.94,20.539, 0.169
601.67,20.527, 0.214
602.4,20.544, 0.192
603.12,20.537, 0.134
603.85,20.545, 0.075
604.58,20.54, 0.083
605.31,20.559, 0.103
606.04,20.575, 0.143
606.77,20.585, 0.146
607.49,20.598, 0.143
608.22,20.621, 0.155
608.95,20.583, 0.132
609.68,20.561, 0.082
610.4,20.52, 0.106
611.13,20.5, 0.036
611.86,20.491, -0.003
612.59,20.498, 0.003
613.31,20.497, -0.034
614.04,20.501, -0.069
614.77,20.501, 0.011
615.49,20.494, 0.075
616.22,20.493, 0.159
616.95,20.503, 0.199
617.67,20.482, 0.184
618.4,20.475, 0.136
619.13,20.483, 0.099
619.85,20.497, 0.059
620.58,20.526, 0.112
621.31,20.556, 0.124
622.03,20.554, 0.146
622.76,20.557, 0.191
623.49,20.55, 0.185
624.21,20.528, 0.102
624.94,20.521, 0.058
625.66,20.52, 0.018
626.39,20.505, 0.027
627.12,20.475, 0.068
627.84,20.488, 0.126
628.57,20.506, 0.13
629.29,20.496, 0.101
630.02,20.5, 0.082
630.74,20.52, 0.013
631.47,20.527, -0.022
632.2,20.508, 0.003
632.92,20.546, 0.036
633.65,20.549, 0.081
634.37,20.532, 0.107
635.1,20.523, 0.085
635.82,20.534, 0.067
636.55,20.52, 0.053
637.27,20.531, -0.04
637.99,20.555, -0.017
638.72,20.551, 0
639.44,20.562, 0.015
640.17,20.576, 0.013
640.89,20.584, 0.046
641.62,20.568, -0.007
642.34,20.57, -0.012
643.07,20.561, -0.06
643.79,20.562, -0.045
644.51,20.572, 0.002
645.24,20.561, 0.098
645.96,20.567, 0.155
646.69,20.573, 0.193
647.41,20.569, 0.25
648.13,20.575, 0.322
648.86,20.634, 0.379
649.58,20.646, 0.418
650.3,20.66, 0.451
651.03,20.657, 0.467
651.75,20.652, 0.47
652.47,20.637, 0.476
653.2,20.672, 0.459
653.92,20.693, 0.471
654.64,20.712, 0.52
655.37,20.732, 0.524
656.09,20.746, 0.536
656.81,20.708, 0.527
657.53,20.703, 0.542
658.26,20.706, 0.523
658.98,20.718, 0.624
659.7,20.721, 0.613
660.42,20.77, 0.665
661.15,20.761, 0.744
661.87,20.775, 0.772
662.59,20.779, 0.688
663.31,20.78, 0.68
664.03,20.764, 0.713
664.76,20.809, 0.687
665.48,20.807, 0.707
666.2,20.812, 0.712
666.92,20.847, 0.76
667.64,20.861, 0.708
668.37,20.858, 0.727
669.09,20.882, 0.656
669.81,20.917, 0.675
670.53,20.896, 0.656
671.25,20.884, 0.722
671.97,20.857, 0.693
672.69,20.863, 0.717
673.41,20.841, 0.703
674.13,20.856, 0.72
674.86,20.876, 0.7
675.58,20.905, 0.731
676.3,20.91, 0.757
677.02,20.92, 0.779
677.74,20.903, 0.783
678.46,20.894, 0.755
679.18,20.888, 0.736
679.9,20.893, 0.737
680.62,20.906, 0.748
681.34,20.95, 0.718
682.06,20.982, 0.727
682.78,20.998, 0.724
683.5,21.003, 0.634
684.22,20.998, 0.568
684.94,20.983, 0.575
685.66,20.979, 0.578
686.38,20.986, 0.553
687.1,21.019, 0.573
687.82,21.038, 0.607
688.54,21.052, 0.593
689.26,21.065, 0.561
689.98,21.073, 0.573
690.7,21.073, 0.596
691.42,21.081, 0.604
692.13,21.094, 0.587
692.85,21.095, 0.611
693.57,21.118, 0.596
694.29,21.142, 0.555
695.01,21.165, 0.532
695.73,21.176, 0.552
696.45,21.199, 0.56
697.17,21.22, 0.572
697.88,21.236, 0.619
698.6,21.235, 0.638
699.32,21.233, 0.645
700.04,21.231, 0.666
700.76,21.234, 0.667
701.48,21.253, 0.642
702.19,21.26, 0.621
702.91,21.269, 0.613
703.63,21.293, 0.601
704.35,21.321, 0.594
705.07,21.342, 0.585
705.78,21.357, 0.591
706.5,21.387, 0.612
707.22,21.41, 0.622
707.94,21.434, 0.622
708.65,21.444, 0.619
709.37,21.462, 0.629
710.09,21.489, 0.628
710.81,21.52, 0.622
711.52,21.553, 0.62
712.24,21.601, 0.627
712.96,21.654, 0.635
713.67,21.697, 0.625
714.39,21.724, 0.619
715.11,21.765, 0.627
715.82,21.807, 0.642
716.54,21.836, 0.637
717.26,21.856, 0.632
717.97,21.886, 0.634
718.69,21.924, 0.666
719.41,21.952, 0.716
720.12,21.967, 0.765
720.84,21.98, 0.825
721.55,21.992, 0.888
722.27,21.999, 0.959
722.99,22.009, 1.001
723.7,22.012, 1.009
724.42,22.017, 1.016
725.13,22.024, 1.025
725.85,22.038, 1.022
726.56,22.044, 1.017
727.28,22.035, 1.023
727.99,22.018, 1.037
728.71,22.009, 1.065
729.43,21.99, 1.104
730.14,21.979, 1.139
730.86,21.968, 1.189
731.57,21.949, 1.251
732.29,21.941, 1.319
733,21.938, 1.38
733.71,21.931, 1.424
734.43,21.927, 1.463
735.14,21.894, 1.573
735.86,21.87, 1.736
736.57,21.856, 2.009
737.29,21.832, 2.422
738,21.806, 3.024
738.72,21.798, 3.869
739.43,21.807, 5.003
740.14,21.837, 6.432
740.86,21.907, 8.228
741.57,22.021, 10.314
742.29,22.163, 12.703
743,22.375, 15.385
743.71,22.642, 18.325
744.43,22.987, 21.41
745.14,23.381, 24.546
745.85,23.809, 27.644
746.57,24.285, 30.764
747.28,24.8, 33.764
747.99,25.314, 36.62
748.71,25.827, 39.299
749.42,26.335, 41.816
750.13,26.835, 44.142
750.85,27.317, 46.299
751.56,27.783, 48.278
752.27,28.22, 50.077
752.99,28.635, 51.721
753.7,29.016, 53.214
754.41,29.372, 54.531
755.12,29.7, 55.724
755.84,29.998, 56.787
756.55,30.257, 57.699
757.26,30.492, 58.565
757.97,30.688, 59.242
758.68,30.873, 59.891
759.4,31.017, 60.528
760.11,31.147, 61.093
760.82,31.251, 61.575
761.53,31.36, 62.053
762.24,31.454, 62.504
762.96,31.561, 62.889
763.67,31.639, 63.198
764.38,31.731, 63.428
765.09,31.823, 63.637
765.8,31.903, 63.884
766.51,31.971, 64.148
767.22,32.016, 64.31
767.94,32.047, 64.588
768.65,32.094, 64.834
769.36,32.112, 65.095
770.07,32.13, 65.342
770.78,32.147, 65.566
771.49,32.179, 65.648
772.2,32.238, 65.82
772.91,32.283, 65.951
773.62,32.331, 66.026
774.33,32.379, 66.088
775.04,32.414, 66.186
775.75,32.439, 66.299
776.46,32.451, 66.435
777.17,32.456, 66.563
777.88,32.447, 66.668
778.59,32.434, 66.806
779.3,32.435, 66.961
780.01,32.429, 67.107
780.72,32.437, 67.155
781.43,32.45, 67.237
782.14,32.443, 67.322
782.85,32.461, 67.376
783.56,32.484, 67.411
784.27,32.49, 67.431
784.98,32.485, 67.47
785.69,32.484, 67.553
786.4,32.494, 67.616
787.11,32.503, 67.682
787.82,32.509, 67.758
788.53,32.491, 67.863
789.24,32.478, 68.015
789.95,32.493, 68.083
790.65,32.501, 68.121
791.36,32.484, 68.213
792.07,32.495, 68.252
792.78,32.494, 68.273
793.49,32.493, 68.341
794.2,32.507, 68.356
794.91,32.509, 68.373
795.61,32.51, 68.443
796.32,32.518, 68.506
797.03,32.497, 68.563
797.74,32.467, 68.596
798.45,32.466, 68.61
799.15,32.475, 68.637
799.86,32.47, 68.672
800.57,32.456, 68.738
801.28,32.451, 68.789
801.98,32.452, 68.821
802.69,32.452, 68.852
803.4,32.456, 68.907
804.11,32.442, 68.945
804.81,32.436, 68.959
805.52,32.444, 68.979
806.23,32.439, 69.014
806.94,32.423, 69.041
807.64,32.435, 69.082
808.35,32.443, 69.143
809.06,32.448, 69.187
809.76,32.441, 69.231
810.47,32.431, 69.336
811.18,32.422, 69.424
811.88,32.431, 69.468
812.59,32.435, 69.517
813.3,32.43, 69.535
814,32.423, 69.571
814.71,32.421, 69.649
815.42,32.426, 69.701
816.12,32.434, 69.692
816.83,32.443, 69.696
817.53,32.444, 69.711
818.24,32.44, 69.726
818.94,32.432, 69.75
819.65,32.432, 69.73
820.36,32.434, 69.723
821.06,32.428, 69.734
821.77,32.42, 69.756
822.47,32.406, 69.781
823.18,32.392, 69.816
823.88,32.39, 69.86
824.59,32.391, 69.923
825.29,32.381, 69.996
826,32.366, 70.072
826.7,32.35, 70.132
827.41,32.34, 70.182
828.11,32.339, 70.204
828.82,32.336, 70.19
829.52,32.322, 70.21
830.23,32.302, 70.25
830.93,32.295, 70.266
831.64,32.306, 70.278
832.34,32.315, 70.332
833.05,32.31, 70.361
833.75,32.31, 70.36
834.45,32.305, 70.369
835.16,32.304, 70.378
835.86,32.304, 70.415
836.57,32.3, 70.495
837.27,32.283, 70.588
837.97,32.266, 70.614
838.68,32.261, 70.604
839.38,32.258, 70.651
840.08,32.249, 70.695
840.79,32.235, 70.732
841.49,32.225, 70.738
842.19,32.223, 70.705
842.9,32.218, 70.675
843.6,32.218, 70.664
844.3,32.21, 70.695
845.01,32.194, 70.736
845.71,32.186, 70.73
846.41,32.193, 70.766
847.12,32.204, 70.794
847.82,32.201, 70.802
848.52,32.207, 70.774
849.22,32.205, 70.728
849.93,32.192, 70.734
850.63,32.193, 70.744
851.33,32.194, 70.753
852.03,32.178, 70.808
852.74,32.156, 70.812
853.44,32.156, 70.778
854.14,32.168, 70.777
854.84,32.171, 70.833
855.54,32.161, 70.824
856.25,32.166, 70.781
856.95,32.154, 70.703
857.65,32.152, 70.632
858.35,32.15, 70.585
859.05,32.145, 70.602
859.75,32.126, 70.635
860.46,32.095, 70.634
861.16,32.081, 70.644
861.86,32.088, 70.721
862.56,32.085, 70.818
863.26,32.086, 70.948
863.96,32.07, 71.07
864.66,32.052, 71.116
865.36,32.058, 71.136
866.06,32.06, 71.193
866.76,32.062, 71.286
867.47,32.059, 71.325
868.17,32.04, 71.325
868.87,32.022, 71.288
869.57,32.015, 71.231
870.27,32.009, 71.245
870.97,31.996, 71.284
871.67,31.982, 71.316
872.37,31.963, 71.377
873.07,31.955, 71.387
873.77,31.949, 71.413
874.47,31.956, 71.419
875.17,31.952, 71.468
875.87,31.95, 71.564
876.57,31.951, 71.576
877.27,31.954, 71.538
877.97,31.951, 71.557
878.67,31.931, 71.499
879.36,31.912, 71.438
880.06,31.9, 71.395
880.76,31.89, 71.405
881.46,31.891, 71.378
882.16,31.877, 71.341
882.86,31.868, 71.354
883.56,31.872, 71.389
884.26,31.868, 71.366
884.96,31.873, 71.388
885.66,31.892, 71.421
886.35,31.888, 71.415
887.05,31.887, 71.366
887.75,31.872, 71.309
888.45,31.88, 71.281
889.15,31.884, 71.255
889.85,31.89, 71.24
890.54,31.892, 71.224
891.24,31.892, 71.236
891.94,31.885, 71.236
892.64,31.881, 71.263
893.34,31.877, 71.321
894.03,31.884, 71.361
894.73,31.883, 71.418
895.43,31.878, 71.47
896.13,31.874, 71.498
896.82,31.862, 71.533
897.52,31.865, 71.528
898.22,31.868, 71.543
898.92,31.87, 71.562
899.61,31.864, 71.564
900.31,31.858, 71.587
901.01,31.846, 71.588
901.71,31.838, 71.572
902.4,31.825, 71.586
903.1,31.814, 71.612
903.8,31.804, 71.645
904.49,31.792, 71.666
905.19,31.782, 71.684
905.89,31.777, 71.704
906.58,31.777, 71.727
907.28,31.781, 71.757
907.98,31.78, 71.79
908.67,31.777, 71.805
909.37,31.784, 71.8
910.06,31.791, 71.798
910.76,31.798, 71.798
911.46,31.805, 71.768
912.15,31.813, 71.723
912.85,31.822, 71.709
913.54,31.818, 71.721
914.24,31.81, 71.748
914.93,31.815, 71.797
915.63,31.813, 71.841
916.33,31.801, 71.843
917.02,31.797, 71.821
917.72,31.795, 71.807
918.41,31.788, 71.807
919.11,31.78, 71.806
919.8,31.769, 71.806
920.5,31.758, 71.798
921.19,31.747, 71.749
921.89,31.738, 71.68
922.58,31.737, 71.629
923.28,31.747, 71.602
923.97,31.744, 71.619
924.66,31.739, 71.668
925.36,31.723, 71.754
926.05,31.707, 71.826
926.75,31.7, 71.852
927.44,31.697, 71.869
928.14,31.702, 71.91
928.83,31.708, 71.963
929.52,31.705, 71.993
930.22,31.697, 72.019
930.91,31.688, 72.032
931.61,31.676, 71.998
932.3,31.672, 71.936
932.99,31.688, 71.891
933.69,31.693, 71.933
934.38,31.685, 72.016
935.07,31.694, 72.053
935.77,31.691, 72.039
936.46,31.69, 72.055
937.15,31.693, 72.091
937.85,31.699, 72.134
938.54,31.708, 72.188
939.23,31.721, 72.242
939.92,31.722, 72.274
940.62,31.727, 72.271
941.31,31.732, 72.229
942,31.744, 72.155
942.7,31.729, 72.122
943.39,31.721, 72.141
944.08,31.703, 72.13
944.77,31.695, 72.131
945.47,31.682, 72.161
946.16,31.683, 72.204
946.85,31.682, 72.27
947.54,31.688, 72.335
948.23,31.683, 72.409
948.93,31.685, 72.453
949.62,31.68, 72.477
950.31,31.686, 72.546
951,31.69, 72.617
951.69,31.704, 72.687
952.38,31.712, 72.693
953.08,31.722, 72.63
953.77,31.705, 72.576
954.46,31.695, 72.507
955.15,31.679, 72.465
955.84,31.687, 72.409
956.53,31.692, 72.328
957.22,31.695, 72.318
957.91,31.69, 72.262
958.6,31.686, 72.265
959.3,31.679, 72.23
959.99,31.659, 72.244
960.68,31.652, 72.31
961.37,31.662, 72.32
962.06,31.666, 72.332
962.75,31.663, 72.372
963.44,31.643, 72.377
964.13,31.616, 72.491
964.82,31.619, 72.544
965.51,31.623, 72.614
966.2,31.626, 72.639
966.89,31.632, 72.672
967.58,31.63, 72.679
968.27,31.628, 72.635
968.96,31.624, 72.654
969.65,31.624, 72.691
970.34,31.627, 72.707
971.03,31.619, 72.724
971.72,31.63, 72.727
972.41,31.615, 72.763
973.1,31.599, 72.766
973.78,31.592, 72.766
974.47,31.58, 72.737
975.16,31.576, 72.715
975.85,31.555, 72.747
976.54,31.54, 72.79
977.23,31.518, 72.822
977.92,31.505, 72.887
978.61,31.496, 72.948
979.3,31.501, 72.96
979.98,31.508, 72.957
980.67,31.516, 72.976
981.36,31.51, 72.985
982.05,31.495, 72.977
982.74,31.484, 72.953
983.43,31.506, 72.95
984.11,31.52, 72.934
984.8,31.526, 72.926
985.49,31.521, 72.859
986.18,31.514, 72.777
986.87,31.51, 72.755
987.55,31.495, 72.712
988.24,31.475, 72.651
988.93,31.468, 72.6
989.62,31.479, 72.553
990.3,31.513, 72.587
990.99,31.532, 72.633
991.68,31.529, 72.658
992.37,31.531, 72.666
993.05,31.532, 72.656
993.74,31.539, 72.68
994.43,31.556, 72.691
995.11,31.562, 72.693
995.8,31.562, 72.741
996.49,31.563, 72.788
997.17,31.571, 72.76
997.86,31.564, 72.729
998.55,31.547, 72.73
999.23,31.536, 72.732
999.92,31.531, 72.725
1000.61,31.536, 72.675
1001.29,31.54, 72.615
1001.98,31.544, 72.604
1002.66,31.53, 72.632
1003.35,31.507, 72.632
1004.04,31.506, 72.587
1004.72,31.518, 72.573
1005.41,31.506, 72.575
1006.09,31.504, 72.6
1006.78,31.497, 72.556
1007.47,31.479, 72.489
1008.15,31.488, 72.479
1008.84,31.477, 72.485
1009.52,31.455, 72.573
1010.21,31.453, 72.61
1010.89,31.472, 72.557
1011.58,31.48, 72.535
1012.26,31.489, 72.545
1012.95,31.479, 72.548
1013.63,31.484, 72.531
1014.32,31.506, 72.544
1015,31.513, 72.555
1015.69,31.523, 72.638
1016.37,31.551, 72.703
1017.06,31.539, 72.771
1017.74,31.568, 72.728
1018.42,31.578, 72.688
1019.11,31.592, 72.621
1019.79,31.57, 72.658
1020.48,31.578, 72.646
1021.16,31.583, 72.672
1021.84,31.602, 72.724
1022.53,31.585, 72.809
1023.21,31.554, 72.867
1023.9,31.556, 72.833
1024.58,31.559, 72.801
1025.26,31.529, 72.778
1025.95,31.522, 72.735
1026.63,31.514, 72.93
1027.31,31.498, 72.913
1028,31.471, 73.053
1028.68,31.472, 73.031
1029.36,31.494, 73.027
1030.05,31.478, 73.028
1030.73,31.475, 72.952
1031.41,31.492, 72.923
1032.1,31.508, 72.948
1032.78,31.488, 72.926
1033.46,31.507, 72.961
1034.14,31.531, 73.014
1034.83,31.562, 73.057
1035.51,31.573, 72.928
1036.19,31.641, 72.951
1036.87,31.621, 72.958
1037.56,31.625, 72.935
1038.24,31.613, 72.925
1038.92,31.626, 72.897
1039.6,31.604, 72.87
1040.28,31.617, 72.896
1040.97,31.62, 72.886
1041.65,31.666, 72.955
1042.33,31.625, 72.989
1043.01,31.612, 73.003
1043.69,31.601, 73.037
1044.37,31.56, 73.125
1045.06,31.53, 73.21
1045.74,31.543, 73.225
1046.42,31.548, 73.196
1047.1,31.545, 73.197
1047.78,31.531, 73.189
1048.46,31.533, 73.22
1049.14,31.515, 73.159
1049.82,31.505, 73.095
1050.51,31.466, 73.052
