Wafer#2 7.8mils thick EE535,
1447,52.43967056
1446,52.45941162
1445,52.46148682
1444,52.45178986
1443,52.49934387
1442,52.45872116
1441,52.47132874
1440,52.4886322
1439,52.45467377
1438,52.48018646
1437,52.50907516
1436,52.36349869
1435,52.45521545
1434,52.43658447
1433,52.41835785
1432,52.42733383
1431,52.41410065
1430,52.4540596
1429,52.47348404
1428,52.42401505
1427,52.4366684
1426,52.48829651
1425,52.43285751
1424,52.46881866
1423,52.4691658
1422,52.46250534
1421,52.42145157
1420,52.44544601
1419,52.37898254
1418,52.35880661
1417,52.38981247
1416,52.45426941
1415,52.42881012
1414,52.34449005
1413,52.44640732
1412,52.42124939
1411,52.41036224
1410,52.3372879
1409,52.42026901
1408,52.40911865
1407,52.39847183
1406,52.33823013
1405,52.39633179
1404,52.34054184
1403,52.37499619
1402,52.39339447
1401,52.39184952
1400,52.49362564
1399,52.33193588
1398,52.35836411
1397,52.39990234
1396,52.37259674
1395,52.37939835
1394,52.41543198
1393,52.40242004
1392,52.35955048
1391,52.35270691
1390,52.3250885
1389,52.35422134
1388,52.26427841
1387,52.24823761
1386,52.28983688
1385,52.2776947
1384,52.27955627
1383,52.27600479
1382,52.28558731
1381,52.32666016
1380,52.31272507
1379,52.36046219
1378,52.2558403
1377,52.2568779
1376,52.30475235
1375,52.27338791
1374,52.28157806
1373,52.21712112
1372,52.28544617
1371,52.2902565
1370,52.20956039
1369,52.16162872
1368,52.27521515
1367,52.23474503
1366,52.2925148
1365,52.21201324
1364,52.21498108
1363,52.23825073
1362,52.28167343
1361,52.21839523
1360,52.18479156
1359,52.20158768
1358,52.24946213
1357,52.28064728
1356,52.22579193
1355,52.19727707
1354,52.24954605
1353,52.2790451
1352,52.31846619
1351,52.24178314
1350,52.25642395
1349,52.23263931
1348,52.18492126
1347,52.22539139
1346,52.26747513
1345,52.22451782
1344,52.13848877
1343,52.19831467
1342,52.25210953
1341,52.24999619
1340,52.24875259
1339,52.21583939
1338,52.21019363
1337,52.16876984
1336,52.23558426
1335,52.27430344
1334,52.22621155
1333,52.15681076
1332,52.20547867
1331,52.25964737
1330,52.21040344
1329,52.22291946
1328,52.2594986
1327,52.17313004
1326,52.18299484
1325,52.16030884
1324,52.20131683
1323,52.21815872
1322,52.14183807
1321,52.21811676
1320,52.14985657
1319,52.09953308
1318,52.17760849
1317,52.20511627
1316,52.18286514
1315,52.18952179
1314,52.17181396
1313,52.10793686
1312,52.10663223
1311,52.1865921
1310,52.2034874
1309,52.2247963
1308,52.15364838
1307,52.14740753
1306,52.10899734
1305,52.11017227
1304,52.11889267
1303,52.1414566
1302,52.17875671
1301,52.16856003
1300,52.12380981
1299,52.09885788
1298,52.033638
1297,52.069561
1296,52.02708435
1295,52.09318542
1294,52.15369415
1293,52.13612366
1292,52.1391449
1291,52.08793259
1290,52.0698204
1289,52.00009918
1288,52.06505203
1287,52.01269913
1286,52.10194016
1285,52.08851624
1284,52.11017227
1283,52.13142776
1282,52.09098434
1281,52.09839249
1280,52.06344604
1279,52.03084946
1278,52.02661896
1277,52.01062393
1276,52.07339096
1275,52.12466049
1274,52.06332397
1273,52.05432129
1272,52.10403061
1271,52.03230286
1270,52.03860474
1269,51.97881317
1268,52.01888275
1267,51.96944427
1266,51.97719955
1265,51.96393204
1264,51.99772644
1263,51.99067688
1262,52.06676865
1261,52.08228683
1260,52.10570145
1259,52.06912231
1258,52.08460617
1257,52.06006622
1256,52.07512283
1255,52.01361084
1254,52.02244568
1253,51.99184418
1252,51.99666595
1251,52.00268555
1250,51.93964386
1249,51.96449661
1248,51.97597885
1247,52.05361176
1246,51.92816925
1245,52.01379013
1244,52.03006744
1243,51.99532318
1242,51.94649124
1241,52.02748108
1240,51.96173859
1239,51.92924881
1238,51.98196793
1237,52.01326752
1236,51.98283768
1235,51.9683609
1234,51.94503021
1233,51.92922211
1232,51.97518539
1231,52.01059723
1230,52.03983688
1229,51.95793533
1228,51.98404694
1227,51.98761749
1226,51.99572372
1225,51.93494415
1224,51.94819641
1223,51.99241638
1222,51.97502518
1221,51.91981125
1220,51.93951035
1219,51.889431
1218,51.9162941
1217,51.93484879
1216,51.89421844
1215,51.96775818
1214,51.91513443
1213,51.88582993
1212,51.92205811
1211,51.93542099
1210,51.94262695
1209,51.9571228
1208,51.9371109
1207,51.86698914
1206,51.93819427
1205,51.90299225
1204,51.93011856
1203,51.88785172
1202,51.96032715
1201,51.88227844
1200,51.92543411
1199,51.80302429
1198,51.84223175
1197,51.89110184
1196,51.82110214
1195,51.83590698
1194,51.88500977
1193,51.87026978
1192,51.80900192
1191,51.80280304
1190,51.81796646
1189,51.8126564
1188,51.76969147
1187,51.77349854
1186,51.80016327
1185,51.81517792
1184,51.73661804
1183,51.80122375
1182,51.7425766
1181,51.79856873
1180,51.84014893
1179,51.74341965
1178,51.78617096
1177,51.68982315
1176,51.63079071
1175,51.63349915
1174,51.70659256
1173,51.63480759
1172,51.59877014
1171,51.59632492
1170,51.58761597
1169,51.49987411
1168,51.48828506
1167,51.52584839
1166,51.48473358
1165,51.46934509
1164,51.40114594
1163,51.33665848
1162,51.37306595
1161,51.39263153
1160,51.39809418
1159,51.29634857
1158,51.24224472
1157,51.18756104
1156,51.17213821
1155,51.1711731
1154,51.18283463
1153,51.09729767
1152,51.08462524
1151,51.0063591
1150,51.02920532
1149,50.92987442
1148,50.96474838
1147,50.89703751
1146,50.84220886
1145,50.86839676
1144,50.75510788
1143,50.6383667
1142,50.70043182
1141,50.63972473
1140,50.59198761
1139,50.52922821
1138,50.45382309
1137,50.4936142
1136,50.39657211
1135,50.3480072
1134,50.30185699
1133,50.2175827
1132,50.10613632
1131,50.14888763
1130,50.03028107
1129,49.92179489
1128,49.95056915
1127,49.89425659
1126,49.87564468
1125,49.78372955
1124,49.68315506
1123,49.62997818
1122,49.57852173
1121,49.4932518
1120,49.45463562
1119,49.38947678
1118,49.30035019
1117,49.22514725
1116,49.1641655
1115,49.02355194
1114,48.95871735
1113,48.91385651
1112,48.82381439
1111,48.6910553
1110,48.67216492
1109,48.53332901
1108,48.48510742
1107,48.41252136
1106,48.26042938
1105,48.12485123
1104,48.11917496
1103,47.95027542
1102,47.87377548
1101,47.7773056
1100,47.69805145
1099,47.55409622
1098,47.42840195
1097,47.33679581
1096,47.16981506
1095,47.09854889
1094,46.97851944
1093,46.86189651
1092,46.73624039
1091,46.57751465
1090,46.48958206
1089,46.32375336
1088,46.1295166
1087,45.98134232
1086,45.88174057
1085,45.70484543
1084,45.57299805
1083,45.40523148
1082,45.24937439
1081,45.06686783
1080,44.90362167
1079,44.70704651
1078,44.53923416
1077,44.31838989
1076,44.22312546
1075,43.98322296
1074,43.78024673
1073,43.60152435
1072,43.41323471
1071,43.17060089
1070,43.02179337
1069,42.80174255
1068,42.5743866
1067,42.30605316
1066,42.11752701
1065,41.87805939
1064,41.65496445
1063,41.37811661
1062,41.03512955
1061,40.7040062
1060,40.33419037
1059,39.97576523
1058,39.52127457
1057,39.09259796
1056,38.63042068
1055,38.20668793
1054,37.82933807
1053,37.43399811
1052,37.10401535
1051,36.61069107
1050,36.18832397
1049,35.81137466
1048,35.39663696
1047,34.92344666
1046,34.47999954
1045,34.03406906
1044,33.54469681
1043,33.07966614
1042,32.61470413
1041,32.13102341
1040,31.72731972
1039,31.23551559
1038,30.69372177
1037,30.14690018
1036,29.68345833
1035,29.27929497
1034,28.7539444
1033,28.29144669
1032,27.7849102
1031,27.30025864
1030,26.86090088
1029,26.35846519
1028,25.81521034
1027,25.41477585
1026,24.87416458
1025,24.38917923
1024,23.85832596
1023,23.45592499
1022,22.99163055
1021,22.50848579
1020,22.01599312
1019,21.55222893
1018,21.0353756
1017,20.69970131
1016,20.25050735
1015,19.76768875
1014,19.31863213
1013,18.91372681
1012,18.47542
1011,18.06090546
1010,17.65091133
1009,17.1906147
1008,16.7264843
1007,16.42491531
1006,15.9768343
1005,15.56276989
1004,15.14566517
1003,14.77308846
1002,14.36672783
1001,13.99202156
1000,13.68183327
999,13.33667374
998,12.89520836
997,12.54890156
996,12.25741768
995,11.87550831
994,11.53267193
993,11.21802044
992,10.89434338
991,10.55622005
990,10.27226925
989,9.947131157
988,9.637793541
987,9.346354485
986,9.121476173
985,8.78565979
984,8.490393639
983,8.2053442
982,7.925515652
981,7.734570026
980,7.468744278
979,7.200353622
978,6.971581936
977,6.682768345
976,6.465108871
975,6.314823627
974,6.102466583
973,5.870896339
972,5.647833824
971,5.326191902
970,5.206467628
969,5.010234356
968,4.78740406
967,4.65160799
966,4.467421055
965,4.252889156
964,4.092095852
963,4.003044128
962,3.837582827
961,3.66829586
960,3.517379284
959,3.426337242
958,3.232769012
957,3.056900501
956,2.925850868
955,2.731967449
954,2.712547302
953,2.500706196
952,2.487688303
951,2.340955734
950,2.230097055
949,2.073269129
948,1.986480713
947,1.918567538
946,1.817746997
945,1.764814019
944,1.681575775
943,1.563037515
942,1.48265624
941,1.418075681
940,1.358774066
939,1.302631378
938,1.180194139
937,1.137867093
936,1.164874673
935,1.089617848
934,0.927491367
933,0.960785985
932,0.865736485
931,0.866800249
930,0.820138693
929,0.730220616
928,0.682510793
927,0.603419721
926,0.591120362
925,0.611549854
924,0.610796809
923,0.555888891
922,0.451606154
921,0.47601527
920,0.456443608
919,0.341270536
918,0.391103268
917,0.323142886
916,0.314694524
915,0.3066338
914,0.273150057
913,0.243015185
912,0.252501905
911,0.182330489
910,0.202415049
909,0.21021466
908,0.223422006
907,0.140736461
906,0.135500312
905,0.185625404
904,0.162807047
903,0.084370412
902,0.112594575
901,0.168071717
900,0.096832879
899,0.102161206
898,0.14099215
897,0.055158645
896,0.090213425
895,0.033458583
894,0.018202163
893,0.093739912
892,0.134679571
891,0.03938948
890,0.091681264
889,0.042422082
888,0.050021045
887,0.035586655
886,-0.036291864
885,-0.000236369
884,0.033654761
883,0.022127343
882,0.010867857
881,0.072666109
880,0.095142789
879,-0.01577528
878,0.024901202
877,0.055718672
876,0.061860103
875,0.002129543
874,0.057731312
873,0.00349877
872,0.033460118
871,0.009975282
870,-0.009222531
869,0.107754163
868,0.079419911
867,0.018942939
866,0.046650194
865,0.011760593
864,0.0260092
863,0.106426634
862,-0.005239799
861,0.020785339
860,0.013463372
859,0.015604569
858,-0.00759165
857,0.006939466
856,-0.076087959
855,-0.009919019
854,0.041610736
853,0.042486474
852,-0.032472234
851,0.024787787
850,-0.002290254
849,0.009659091
848,-0.040972605
847,0.004571621
846,-0.042053852
845,-0.023170862
844,0.026664115
843,0.005721346
842,-0.024226956
841,-0.068608269
840,0.065415673
839,-0.030439315
838,-0.032421414
837,-0.005204424
836,0.015887622
835,0.048512872
834,-0.029202934
833,0.004485307
832,-0.072119109
831,0.108653933
830,0.033312272
829,0.012158915
828,0.003432312
827,0.058660727
826,0.018694483
825,0.000114338
824,0.029245008
823,0.041417841
822,-0.075260729
821,0.015516441
820,0.052924693
819,-0.015610849
818,0.014358614
817,-0.01762897
816,-0.047321904
815,-0.044386052
814,-0.006501358
813,0.003950788
812,0.045181964
811,-0.017759005
810,0.027305173
809,-0.043311164
808,-0.032255951
807,-0.00870169
806,0.007693614
805,-0.080050565
804,-0.035186313
803,-0.003814992
802,-0.048792358
801,0.009110212
800,0.007853276
799,-0.000137655
798,-0.000131993
797,-2.95E-05
796,6.57E-05
795,-0.000245436
794,-0.000155082
793,-0.000222472
792,-0.000254114
791,-8.62E-05
790,-2.03E-05
789,-1.84E-05
788,9.64E-05
787,0.000121847
786,-0.000158928
785,-0.000282187
784,-0.000508533
783,-0.000412189
782,-0.00041907
781,8.01E-05
780,0.000167115
779,-3.26E-05
778,-0.000434772
777,-7.06E-05
776,-0.000192227
775,-0.00021713
774,-0.000231286
773,0.000120306
772,-0.000341428
771,-0.000222196
770,-0.000186357
769,-0.000162808
768,-0.000151585
767,-0.000728619
766,-0.00022676
765,-8.80E-05
764,-0.000229179
763,0.000215064
762,-0.000184277
761,-0.000168358
760,-0.000322785
759,-0.000380728
758,-0.000249018
757,0.000210609
756,-0.00010656
755,-0.000144382
754,-0.000274929
753,-0.000489292
752,-4.68E-05
751,-0.000365321
750,-0.00017191
749,-2.45E-05
748,-0.000253215
747,-5.91E-05
746,-0.000259697
745,-0.000220798
744,-0.00018403
743,-0.000212547
742,-0.000247873
741,9.40E-05
740,-0.00011332
739,-0.000113442
738,-0.000259206
737,-0.000321793
736,-0.000268335
735,-0.000196475
734,2.54E-05
733,-0.000150329
732,-0.000261741
731,-9.94E-06
730,7.75E-05
729,-0.000146338
728,-0.000122358
727,-0.000370864
726,-8.70E-05
725,-7.19E-05
724,4.89E-06
723,-0.000526852
722,-0.000169704
721,5.39E-05
720,-0.000284167
719,-0.000282013
718,-0.000270782
717,-0.000177836
716,-0.000253216
715,2.87E-05
714,5.24E-05
713,8.82E-05
712,0.000193826
711,-0.000433974
710,-0.000101135
709,-3.60E-05
708,-0.000255784
707,-0.000127857
706,2.89E-05
705,-0.000263445
704,-4.77E-06
703,-8.28E-05
702,-0.000303343
701,3.52E-05
700,-0.000135181
699,-0.000129285
698,-0.000213429
697,-0.000475349
696,-0.000106969
695,-0.00038316
694,-5.08E-05
693,-0.000278071
692,-0.000294434
691,-0.000205439
690,-7.14E-05
689,-0.000163999
688,-9.54E-05
687,-4.70E-05
686,-0.000245447
685,-0.000133552
684,-0.000184248
683,6.05E-05
682,-0.00013261
681,-5.92E-05
680,-3.90E-05
679,-0.000180038
678,-2.77E-05
677,-9.42E-05
676,-0.000221689
675,-5.10E-05
674,-0.000245748
673,-0.000226337
672,-0.000191236
671,2.81E-05
670,-0.000346548
669,-0.000190991
668,6.55E-05
667,-0.000107956
666,-2.37E-05
665,-0.000220913
664,-0.000303107
663,-0.000292461
662,-0.000216081
661,-9.67E-05
660,-0.000368737
659,-3.54E-05
658,-0.000339422
657,-0.000172889
656,-6.47E-05
655,-0.000369411
654,-2.69E-05
653,-9.37E-05
652,4.02E-05
651,-0.00021991
650,5.13E-06
649,-0.000337801
648,-2.57E-05
647,-0.000316906
646,-6.52E-05
645,-0.000403153
644,-5.85E-05
643,-0.000379119
642,-0.000129039
641,-0.00016692
640,-1.90E-05
639,-0.000321872
638,-3.35E-05
637,-0.000131529
636,-0.00014811
635,-0.000210368
634,-0.000198793
633,-0.00019406
632,-0.000371995
631,-0.000343497
630,-0.000205452
629,-0.000393521
628,-0.000173406
627,-0.000121874
626,-7.67E-05
625,-0.000294562
624,2.73E-05
623,-0.000278261
622,-0.000232346
621,-0.000327818
620,-8.97E-05
619,-0.000140506
618,-0.000234278
617,-0.000235047
616,-1.46E-05
615,9.63E-05
614,-3.67E-05
613,-0.000185401
612,-0.000384026
611,-7.77E-05
610,-0.000159561
609,-0.000233445
608,3.00E-05
607,-0.000166741
606,0.000156363
605,-0.000101942
604,-0.000135593
603,-6.28E-05
602,-0.000142663
601,-0.000314601
600,-6.65E-05
599,-9.67E-05
598,-0.00019031
597,-9.21E-05
596,-0.000190008
595,-0.000273457
594,-0.00015567
593,-0.000253052
592,-0.00036604
591,-0.00017859
590,-5.13E-05
589,-0.00015419
588,2.76E-05
587,-0.000244435
586,-0.000402881
585,-0.000229613
584,-0.000133317
583,-0.000157723
582,-0.00016503
581,-0.000205407
580,-9.30E-05
579,-0.000382207
578,-0.000169056
577,-6.63E-05
576,-0.000369233
575,-0.000138285
574,-0.00011764
573,-0.000147206
572,-0.000408689
571,-0.000110699
570,-0.000202228
569,-0.000167602
568,-0.000200494
567,-0.000405383
566,-1.64E-05
565,0.000217803
564,-0.000290201
563,-9.29E-05
562,-0.000199873
561,6.48E-05
560,7.29E-05
559,-0.000137246
558,-4.71E-06
557,-8.91E-05
556,-7.31E-05
555,3.56E-05
554,-0.000214701
553,-0.000158109
552,-3.17E-05
551,-0.000473246
550,-8.51E-05
549,-4.61E-05
548,-0.000247139
547,1.37E-05
546,0.000214645
545,-6.33E-05
544,-0.000141618
543,-2.11E-05
542,-0.000263305
541,-0.000218128
540,-4.47E-05
539,-0.000104498
538,-0.00055947
537,-7.73E-06
536,-0.000187155
535,0.000112213
534,-0.000314579
533,-0.00015046
532,-0.000132562
531,-0.000246234
530,0.000150929
529,-0.000115679
528,-0.000278733
527,-0.000362532
526,6.80E-05
525,-0.000208459
524,-5.78E-05
523,-0.000424935
522,-0.000249443
521,-0.000360421
520,0.000181966
519,-0.000224127
518,-0.000173494
517,-0.000240437
516,2.51E-06
515,-5.44E-05
514,5.37E-05
513,-1.96E-05
512,-4.66E-05
511,-0.000162961
510,-0.000189815
509,-0.000249409
508,-0.000151226
507,-6.94E-05
506,-0.000156286
505,-3.83E-06
504,-0.0001869
503,-7.54E-07
502,-0.000314994
501,0.000130968
500,-0.000172511
499,-0.000244788
498,-4.59E-05
497,-0.000273192
496,-6.62E-05
495,0.000105834
494,-0.000240982
493,-0.000310161
492,-0.000321518
491,-7.25E-06
490,-9.95E-05
489,0.000135124
488,-0.000424465
487,-0.000154169
486,-3.00E-05
485,-0.000288786
484,-0.000131283
483,-8.50E-05
482,-0.000133844
481,-0.000186895
480,-5.13E-05
479,-0.000204556
478,-6.66E-06
477,-0.00020667
476,-0.000174715
475,8.40E-06
474,-0.000251741
473,-3.11E-05
472,0.000300691
471,2.33E-05
470,-0.000223864
469,-6.32E-05
468,-0.000331202
467,-0.000170865
466,-0.00015877
465,-0.000225974
464,-0.000154336
463,5.54E-06
462,-0.000235432
461,-3.41E-05
460,0.000112188
459,-0.000406273
458,0.000231105
457,-1.52E-05
456,-0.000196129
455,8.64E-05
454,-1.83E-05
453,-0.000408151
452,-5.25E-05
451,-0.000350453
450,-0.000218856
449,-8.84E-05
448,-0.000340973
447,-0.000289945
446,-0.000114032
445,-0.000328178
444,-0.000279402
443,-0.000367581
442,-4.61E-05
441,-7.33E-05
440,7.52E-05
439,-0.000120848
438,-0.000293185
437,2.64E-05
436,-0.000112468
435,-0.000186137
434,-4.36E-05
433,-0.00017209
432,-0.000311411
431,-0.000164341
430,-0.00010406
429,-0.000337956
428,-0.000216686
427,4.50E-05
426,-2.32E-05
425,-2.43E-05
424,-4.50E-05
423,0.000236298
422,-0.000448425
421,-4.02E-05
420,-0.000136838
419,-5.59E-05
418,-7.77E-05
417,-0.000236446
416,0.000111985
415,4.00E-05
414,-0.000145871
413,-0.000109237
412,1.22E-05
411,0.000383952
410,-0.000124394
409,-0.000195344
408,7.29E-05
407,-0.000533884
406,-1.80E-05
405,-0.000132419
404,0.00020003
403,-0.000253676
402,-0.000211689
401,-6.02E-05
400,-4.10E-05
399,-0.00032339
398,-3.53E-05
397,-0.000524381
396,-7.81E-06
395,2.07E-06
394,0.000184239
393,-0.000104847
392,-2.47E-05
391,-0.000338551
390,1.07E-05
389,-0.000489317
388,-0.000197827
387,-0.000169915
386,-3.93E-06
385,-4.59E-06
384,-1.22E-06
383,-0.000394237
382,-7.69E-05
381,-0.000699688
380,-0.000136755
379,-0.000314375
378,-0.000227044
377,-0.000660841
376,-9.27E-05
375,-0.000456506
374,-0.000295869
373,-0.00021642
372,-6.38E-05
371,-0.000299692
370,5.45E-05
369,-1.73E-05
368,-4.96E-05
367,-0.000101644
366,-8.03E-06
365,-0.000132299
364,-8.66E-05
363,-0.000304842
362,-7.00E-05
361,2.11E-05
360,-0.000108174
359,-0.000232288
358,-4.22E-05
357,0.000184121
356,4.54E-05
355,-0.000172526
354,-0.000260263
353,-0.000218564
352,6.14E-05
351,3.11E-05
350,-0.00036722
